chunk_file,example_id,errors
chunk_0002.csv,mt_dial_glf_166965a2,annotation_status=pending
chunk_0002.csv,mt_dial_lev_4fb5874f,annotation_status=pending
chunk_0002.csv,mt_msa_1a6ced95,annotation_status=pending
chunk_0002.csv,mt_dial_egy_a615f3c7,annotation_status=pending
chunk_0002.csv,mt_dial_glf_d5c915d8,annotation_status=pending
chunk_0002.csv,mt_dial_lev_cba14bf5,annotation_status=pending
chunk_0002.csv,mt_msa_a9655777,annotation_status=pending
chunk_0002.csv,mt_dial_egy_d36d30f1,annotation_status=pending
chunk_0002.csv,mt_dial_glf_8700172b,annotation_status=pending
chunk_0002.csv,mt_dial_lev_19565a93,annotation_status=pending
chunk_0002.csv,mt_msa_94dbdfaa,annotation_status=pending
chunk_0002.csv,mt_dial_egy_e982822b,annotation_status=pending
chunk_0002.csv,mt_dial_glf_9ad88a4f,annotation_status=pending
chunk_0002.csv,mt_dial_lev_c732e406,annotation_status=pending
chunk_0002.csv,mt_msa_370ba056,annotation_status=pending
chunk_0002.csv,mt_dial_egy_b61b58cd,annotation_status=pending
chunk_0002.csv,mt_dial_glf_33a04aac,annotation_status=pending
chunk_0002.csv,mt_dial_lev_4181073c,annotation_status=pending
chunk_0002.csv,mt_msa_b2fc26a3,annotation_status=pending
chunk_0002.csv,mt_dial_egy_39ada871,annotation_status=pending
chunk_0002.csv,mt_dial_glf_cfc2b081,annotation_status=pending
chunk_0002.csv,mt_dial_lev_dfafe4a1,annotation_status=pending
chunk_0002.csv,mt_msa_f5af6a91,annotation_status=pending
chunk_0002.csv,mt_dial_egy_44142587,annotation_status=pending
chunk_0002.csv,mt_dial_glf_83041ff9,annotation_status=pending
chunk_0002.csv,mt_dial_lev_cba45ed2,annotation_status=pending
chunk_0002.csv,mt_msa_399c69a5,annotation_status=pending
chunk_0002.csv,mt_dial_egy_d7712443,annotation_status=pending
chunk_0002.csv,mt_dial_glf_70e0bb44,annotation_status=pending
chunk_0002.csv,mt_dial_lev_ae076c64,annotation_status=pending
chunk_0002.csv,mt_msa_7dc125f3,annotation_status=pending
chunk_0002.csv,mt_dial_egy_c0f88525,annotation_status=pending
chunk_0002.csv,mt_dial_glf_8d8d31c7,annotation_status=pending
chunk_0002.csv,mt_dial_lev_041b8984,annotation_status=pending
chunk_0002.csv,mt_msa_55afa1d9,annotation_status=pending
chunk_0002.csv,mt_dial_egy_a71da321,annotation_status=pending
chunk_0002.csv,mt_dial_glf_dff402e7,annotation_status=pending
chunk_0002.csv,mt_dial_lev_01d251e1,annotation_status=pending
chunk_0002.csv,mt_msa_1744da8b,annotation_status=pending
chunk_0002.csv,mt_dial_egy_706aa1d5,annotation_status=pending
chunk_0002.csv,mt_dial_glf_e6927822,annotation_status=pending
chunk_0002.csv,mt_dial_lev_14a2cca0,annotation_status=pending
chunk_0002.csv,mt_msa_13557cc3,annotation_status=pending
chunk_0002.csv,mt_dial_egy_64d39faf,annotation_status=pending
chunk_0002.csv,mt_dial_glf_2c4ffbb2,annotation_status=pending
chunk_0002.csv,mt_dial_lev_d4072ff8,annotation_status=pending
chunk_0002.csv,mt_msa_f43e787b,annotation_status=pending
chunk_0002.csv,mt_dial_egy_547a7e52,annotation_status=pending
chunk_0002.csv,mt_dial_glf_5cf47c83,annotation_status=pending
chunk_0002.csv,mt_dial_lev_3c412025,annotation_status=pending
chunk_0002.csv,mt_msa_8f01573a,annotation_status=pending
chunk_0002.csv,mt_dial_egy_efbd5278,annotation_status=pending
chunk_0002.csv,mt_dial_glf_3d4be429,annotation_status=pending
chunk_0002.csv,mt_dial_lev_fdcdb788,annotation_status=pending
chunk_0002.csv,mt_msa_0da4b25d,annotation_status=pending
chunk_0002.csv,mt_dial_egy_5031fa54,annotation_status=pending
chunk_0002.csv,mt_dial_glf_f94db94d,annotation_status=pending
chunk_0002.csv,mt_dial_lev_8b797c48,annotation_status=pending
chunk_0002.csv,mt_msa_8dce395d,annotation_status=pending
chunk_0002.csv,mt_dial_egy_4ac9c900,annotation_status=pending
chunk_0002.csv,mt_dial_glf_dc25436a,annotation_status=pending
chunk_0002.csv,mt_dial_lev_7460f043,annotation_status=pending
chunk_0002.csv,mt_msa_9b317f1c,annotation_status=pending
chunk_0002.csv,mt_dial_egy_f695a1f3,annotation_status=pending
chunk_0002.csv,mt_dial_glf_38445dab,annotation_status=pending
chunk_0002.csv,mt_dial_lev_0766ae96,annotation_status=pending
chunk_0002.csv,mt_msa_08e194b1,annotation_status=pending
chunk_0002.csv,mt_dial_egy_992b9438,annotation_status=pending
chunk_0002.csv,mt_dial_glf_7df54be5,annotation_status=pending
chunk_0002.csv,mt_dial_lev_dc60b524,annotation_status=pending
chunk_0002.csv,mt_msa_97194cb0,annotation_status=pending
chunk_0002.csv,mt_dial_egy_cc35c8bc,annotation_status=pending
chunk_0002.csv,mt_dial_glf_ad31a52f,annotation_status=pending
chunk_0002.csv,mt_dial_lev_4169c5d1,annotation_status=pending
chunk_0002.csv,mt_msa_09d9f259,annotation_status=pending
chunk_0002.csv,mt_dial_egy_9d55d30d,annotation_status=pending
chunk_0002.csv,mt_dial_glf_97190622,annotation_status=pending
chunk_0002.csv,mt_dial_lev_e58b1096,annotation_status=pending
chunk_0002.csv,mt_msa_4f2e9863,annotation_status=pending
chunk_0002.csv,mt_dial_egy_726e3f01,annotation_status=pending
chunk_0002.csv,mt_dial_glf_e5b1693c,annotation_status=pending
chunk_0002.csv,mt_dial_lev_135ff6ac,annotation_status=pending
chunk_0002.csv,mt_msa_fdcb4713,annotation_status=pending
chunk_0002.csv,mt_dial_egy_c8df05aa,annotation_status=pending
chunk_0002.csv,mt_dial_glf_7f5f9706,annotation_status=pending
chunk_0002.csv,mt_dial_lev_8d047534,annotation_status=pending
chunk_0002.csv,mt_msa_e365d328,annotation_status=pending
chunk_0002.csv,mt_dial_egy_bd66f5bf,annotation_status=pending
chunk_0002.csv,mt_dial_glf_7c5af203,annotation_status=pending
chunk_0002.csv,mt_dial_lev_4052d984,annotation_status=pending
chunk_0002.csv,mt_msa_5b0a7d19,annotation_status=pending
chunk_0002.csv,mt_dial_egy_a124b663,annotation_status=pending
chunk_0002.csv,mt_dial_glf_f7bece0d,annotation_status=pending
chunk_0002.csv,mt_dial_lev_63a7dfc0,annotation_status=pending
chunk_0002.csv,mt_msa_5e7d2476,annotation_status=pending
chunk_0002.csv,mt_dial_egy_3be0de43,annotation_status=pending
chunk_0002.csv,mt_dial_glf_58f17fb4,annotation_status=pending
chunk_0002.csv,mt_dial_lev_907380ad,annotation_status=pending
chunk_0002.csv,mt_msa_c2612e16,annotation_status=pending
chunk_0002.csv,mt_dial_egy_7d315805,annotation_status=pending
chunk_0002.csv,mt_dial_glf_ec250753,annotation_status=pending
chunk_0002.csv,mt_dial_lev_ee47b995,annotation_status=pending
chunk_0002.csv,mt_msa_50df833f,annotation_status=pending
chunk_0002.csv,mt_dial_egy_73a86a83,annotation_status=pending
chunk_0002.csv,mt_dial_glf_9d34ce7d,annotation_status=pending
chunk_0002.csv,mt_dial_lev_8f4518e0,annotation_status=pending
chunk_0002.csv,mt_msa_c18ca739,annotation_status=pending
chunk_0002.csv,mt_dial_egy_e8be49e5,annotation_status=pending
chunk_0002.csv,mt_dial_glf_cd3f43ad,annotation_status=pending
chunk_0002.csv,mt_dial_lev_4e42b746,annotation_status=pending
chunk_0002.csv,mt_msa_f03076c3,annotation_status=pending
chunk_0002.csv,mt_dial_egy_936a2470,annotation_status=pending
chunk_0002.csv,mt_dial_glf_53a65b79,annotation_status=pending
chunk_0002.csv,mt_dial_lev_b94afa4f,annotation_status=pending
chunk_0002.csv,mt_msa_4cfc4e5a,annotation_status=pending
chunk_0002.csv,mt_dial_egy_a89bdea6,annotation_status=pending
chunk_0002.csv,mt_dial_glf_8e4ff2c3,annotation_status=pending
chunk_0002.csv,mt_dial_lev_c7004d4e,annotation_status=pending
chunk_0002.csv,mt_msa_ce165f24,annotation_status=pending
chunk_0002.csv,mt_dial_egy_64ddd832,annotation_status=pending
chunk_0002.csv,mt_dial_glf_d979255a,annotation_status=pending
chunk_0002.csv,mt_dial_lev_04021da0,annotation_status=pending
chunk_0002.csv,mt_msa_60dbfccc,annotation_status=pending
chunk_0002.csv,mt_dial_egy_01a2d521,annotation_status=pending
chunk_0002.csv,mt_dial_glf_a6ffc22f,annotation_status=pending
chunk_0002.csv,mt_dial_lev_d4b285f5,annotation_status=pending
chunk_0002.csv,mt_msa_8624f051,annotation_status=pending
chunk_0002.csv,mt_dial_egy_5005dfcb,annotation_status=pending
chunk_0002.csv,mt_dial_glf_a788243e,annotation_status=pending
chunk_0002.csv,mt_dial_lev_978c8482,annotation_status=pending
chunk_0002.csv,mt_msa_a0099a47,annotation_status=pending
chunk_0002.csv,mt_dial_egy_45826e3f,annotation_status=pending
chunk_0002.csv,mt_dial_glf_809219b0,annotation_status=pending
chunk_0002.csv,mt_dial_lev_5c3f5c85,annotation_status=pending
chunk_0002.csv,mt_msa_7d59fcc5,annotation_status=pending
chunk_0002.csv,mt_dial_egy_221e45dd,annotation_status=pending
chunk_0002.csv,mt_dial_glf_6a7a12fd,annotation_status=pending
chunk_0002.csv,mt_dial_lev_213b74e2,annotation_status=pending
chunk_0002.csv,mt_msa_9105e4f3,annotation_status=pending
chunk_0002.csv,mt_dial_egy_ffe0a58d,annotation_status=pending
chunk_0002.csv,mt_dial_glf_20fbf0ef,annotation_status=pending
chunk_0002.csv,mt_dial_lev_e18d6a9a,annotation_status=pending
chunk_0002.csv,mt_msa_c355a723,annotation_status=pending
chunk_0002.csv,mt_dial_egy_343338dc,annotation_status=pending
chunk_0002.csv,mt_dial_glf_e7187605,annotation_status=pending
chunk_0002.csv,mt_dial_lev_ad7fa9e8,annotation_status=pending
chunk_0002.csv,mt_msa_165f189f,annotation_status=pending
chunk_0002.csv,mt_dial_egy_b2b55c77,annotation_status=pending
chunk_0002.csv,mt_dial_glf_f2ddd6c0,annotation_status=pending
chunk_0002.csv,mt_dial_lev_9a27303c,annotation_status=pending
chunk_0002.csv,mt_msa_4166ecea,annotation_status=pending
chunk_0002.csv,mt_dial_egy_dd8fab3b,annotation_status=pending
chunk_0002.csv,mt_dial_glf_cc8dc404,annotation_status=pending
chunk_0002.csv,mt_dial_lev_6514892c,annotation_status=pending
chunk_0002.csv,mt_msa_3a71038b,annotation_status=pending
chunk_0002.csv,mt_dial_egy_3d2b77a6,annotation_status=pending
chunk_0002.csv,mt_dial_glf_a03a78a6,annotation_status=pending
chunk_0002.csv,mt_dial_lev_77c8354c,annotation_status=pending
chunk_0002.csv,mt_msa_754caea2,annotation_status=pending
chunk_0002.csv,mt_dial_egy_2c7f9a4d,annotation_status=pending
chunk_0002.csv,mt_dial_glf_2db1995e,annotation_status=pending
chunk_0002.csv,mt_dial_lev_a7faf638,annotation_status=pending
chunk_0002.csv,mt_msa_2d9d85db,annotation_status=pending
chunk_0002.csv,mt_dial_egy_17e0617d,annotation_status=pending
chunk_0002.csv,mt_dial_glf_14035465,annotation_status=pending
chunk_0002.csv,mt_dial_lev_36dee203,annotation_status=pending
chunk_0002.csv,mt_msa_9cb7cb50,annotation_status=pending
chunk_0002.csv,mt_dial_egy_1c8fc7b9,annotation_status=pending
chunk_0002.csv,mt_dial_glf_3230c312,annotation_status=pending
chunk_0002.csv,mt_dial_lev_1de8a427,annotation_status=pending
chunk_0002.csv,mt_msa_60f55760,annotation_status=pending
chunk_0002.csv,mt_dial_egy_019348ad,annotation_status=pending
chunk_0002.csv,mt_dial_glf_acf81703,annotation_status=pending
chunk_0002.csv,mt_dial_lev_d5879ee0,annotation_status=pending
chunk_0002.csv,mt_msa_9e64353a,annotation_status=pending
chunk_0002.csv,mt_dial_egy_b02a3a77,annotation_status=pending
chunk_0002.csv,mt_dial_glf_0531d8f3,annotation_status=pending
chunk_0002.csv,mt_dial_lev_8db1bbc0,annotation_status=pending
chunk_0002.csv,mt_msa_8d985897,annotation_status=pending
chunk_0002.csv,mt_dial_egy_05449e0b,annotation_status=pending
chunk_0002.csv,mt_dial_glf_7a43ca8c,annotation_status=pending
chunk_0002.csv,mt_dial_lev_35c2e05d,annotation_status=pending
chunk_0002.csv,mt_msa_f0970110,annotation_status=pending
chunk_0002.csv,mt_dial_egy_b9f429ee,annotation_status=pending
chunk_0002.csv,mt_dial_glf_430d717f,annotation_status=pending
chunk_0002.csv,mt_dial_lev_a4c32ab8,annotation_status=pending
chunk_0002.csv,mt_msa_ad02a47c,annotation_status=pending
chunk_0002.csv,mt_dial_egy_ffe8fade,annotation_status=pending
chunk_0002.csv,mt_dial_glf_122ce063,annotation_status=pending
chunk_0002.csv,mt_dial_lev_1fd9f7fb,annotation_status=pending
chunk_0002.csv,mt_msa_ec4344e8,annotation_status=pending
chunk_0002.csv,mt_dial_egy_a65692a5,annotation_status=pending
chunk_0002.csv,mt_dial_glf_0a3a9f91,annotation_status=pending
chunk_0002.csv,mt_dial_lev_ea0cb682,annotation_status=pending
chunk_0002.csv,mt_msa_9dde64eb,annotation_status=pending
chunk_0002.csv,mt_dial_egy_736f87f7,annotation_status=pending
chunk_0002.csv,mt_dial_glf_fbac3fa7,annotation_status=pending
chunk_0002.csv,mt_dial_lev_541aa18a,annotation_status=pending
chunk_0002.csv,mt_msa_6241699c,annotation_status=pending
chunk_0002.csv,mt_dial_egy_1ce000fc,annotation_status=pending
chunk_0002.csv,mt_dial_glf_d8bdb756,annotation_status=pending
chunk_0002.csv,mt_dial_lev_db92218c,annotation_status=pending
chunk_0002.csv,mt_msa_271cdba7,annotation_status=pending
chunk_0002.csv,mt_dial_egy_d77ebaf7,annotation_status=pending
chunk_0002.csv,mt_dial_glf_35a73607,annotation_status=pending
chunk_0002.csv,mt_dial_lev_da674e9c,annotation_status=pending
chunk_0002.csv,mt_msa_98fec3a8,annotation_status=pending
chunk_0002.csv,mt_dial_egy_a3862289,annotation_status=pending
chunk_0002.csv,mt_dial_glf_a9b65449,annotation_status=pending
chunk_0002.csv,mt_dial_lev_b36d51e5,annotation_status=pending
chunk_0002.csv,mt_msa_468c7219,annotation_status=pending
chunk_0002.csv,mt_dial_egy_6b31daeb,annotation_status=pending
chunk_0002.csv,mt_dial_glf_d00d4396,annotation_status=pending
chunk_0002.csv,mt_dial_lev_0b15118a,annotation_status=pending
chunk_0002.csv,mt_msa_62f7c4c2,annotation_status=pending
chunk_0002.csv,mt_dial_egy_69eaaafc,annotation_status=pending
chunk_0002.csv,mt_dial_glf_e0e906f7,annotation_status=pending
chunk_0002.csv,mt_dial_lev_b17d0cb6,annotation_status=pending
chunk_0002.csv,mt_msa_29df45d8,annotation_status=pending
chunk_0002.csv,mt_dial_egy_c59ec0ed,annotation_status=pending
chunk_0002.csv,mt_dial_glf_6eaa0e0b,annotation_status=pending
chunk_0002.csv,mt_dial_lev_e42b9000,annotation_status=pending
chunk_0002.csv,mt_msa_1928a556,annotation_status=pending
chunk_0002.csv,mt_dial_egy_9b1cef41,annotation_status=pending
chunk_0002.csv,mt_dial_glf_88d558f6,annotation_status=pending
chunk_0002.csv,mt_dial_lev_b3ce2b5d,annotation_status=pending
chunk_0002.csv,mt_msa_b9e7c555,annotation_status=pending
chunk_0002.csv,mt_dial_egy_b2d3a95a,annotation_status=pending
chunk_0002.csv,mt_dial_glf_5038ce02,annotation_status=pending
chunk_0002.csv,mt_dial_lev_075c060f,annotation_status=pending
chunk_0002.csv,mt_msa_3a704f6f,annotation_status=pending
chunk_0002.csv,mt_dial_egy_aee061f6,annotation_status=pending
chunk_0002.csv,mt_dial_glf_f57b06df,annotation_status=pending
chunk_0002.csv,mt_dial_lev_f5ac90bc,annotation_status=pending
chunk_0002.csv,mt_msa_9504cb77,annotation_status=pending
chunk_0002.csv,mt_dial_egy_6d4071e9,annotation_status=pending
chunk_0002.csv,mt_dial_glf_0a064ae1,annotation_status=pending
chunk_0002.csv,mt_dial_lev_6ec9a5c9,annotation_status=pending
chunk_0002.csv,mt_msa_36b3b799,annotation_status=pending
chunk_0002.csv,mt_dial_egy_4a073909,annotation_status=pending
chunk_0002.csv,mt_dial_glf_36418d7c,annotation_status=pending
chunk_0002.csv,mt_dial_lev_562224c1,annotation_status=pending
chunk_0002.csv,mt_msa_95154da5,annotation_status=pending
chunk_0002.csv,mt_dial_egy_6f932318,annotation_status=pending
chunk_0002.csv,mt_dial_glf_00086582,annotation_status=pending
chunk_0002.csv,mt_dial_lev_fa1b015e,annotation_status=pending
chunk_0002.csv,mt_msa_2b9d6973,annotation_status=pending
chunk_0002.csv,mt_dial_egy_2ac90bb8,annotation_status=pending
chunk_0002.csv,mt_dial_glf_54f148e1,annotation_status=pending
chunk_0002.csv,mt_dial_lev_b6575539,annotation_status=pending
chunk_0002.csv,mt_msa_accc5172,annotation_status=pending
chunk_0002.csv,mt_dial_egy_ecba8365,annotation_status=pending
chunk_0002.csv,mt_dial_glf_a4787853,annotation_status=pending
chunk_0002.csv,mt_dial_lev_896341de,annotation_status=pending
chunk_0002.csv,mt_msa_6e212771,annotation_status=pending
chunk_0002.csv,mt_dial_egy_55a9197a,annotation_status=pending
chunk_0002.csv,mt_dial_glf_a264ac2a,annotation_status=pending
chunk_0002.csv,mt_dial_lev_99fa62d9,annotation_status=pending
chunk_0002.csv,mt_msa_fcc155f0,annotation_status=pending
chunk_0002.csv,mt_dial_egy_02892cea,annotation_status=pending
chunk_0002.csv,mt_dial_glf_33199fa4,annotation_status=pending
chunk_0002.csv,mt_dial_lev_7a661972,annotation_status=pending
chunk_0002.csv,mt_msa_4386f383,annotation_status=pending
chunk_0002.csv,mt_dial_egy_df4aacc2,annotation_status=pending
chunk_0002.csv,mt_dial_glf_20fe73e2,annotation_status=pending
chunk_0002.csv,mt_dial_lev_52d3e0ec,annotation_status=pending
chunk_0002.csv,mt_msa_c5ffb4b2,annotation_status=pending
chunk_0002.csv,mt_dial_egy_93f079b5,annotation_status=pending
chunk_0002.csv,mt_dial_glf_e47ba201,annotation_status=pending
chunk_0002.csv,mt_dial_lev_4747c6b1,annotation_status=pending
chunk_0002.csv,mt_msa_7b04611a,annotation_status=pending
chunk_0002.csv,mt_dial_egy_f67e3ecf,annotation_status=pending
chunk_0002.csv,mt_dial_glf_cf72a8d2,annotation_status=pending
chunk_0002.csv,mt_dial_lev_8d16a6c0,annotation_status=pending
chunk_0002.csv,mt_msa_0657593f,annotation_status=pending
chunk_0002.csv,mt_dial_egy_0c5b85e0,annotation_status=pending
chunk_0002.csv,mt_dial_glf_86161584,annotation_status=pending
chunk_0002.csv,mt_dial_lev_b3c99c20,annotation_status=pending
chunk_0002.csv,mt_msa_1a882782,annotation_status=pending
chunk_0002.csv,mt_dial_egy_1945c4c8,annotation_status=pending
chunk_0002.csv,mt_dial_glf_b6858281,annotation_status=pending
chunk_0002.csv,mt_dial_lev_e5429270,annotation_status=pending
chunk_0002.csv,mt_msa_c92c3169,annotation_status=pending
chunk_0002.csv,mt_dial_egy_2c6b5e42,annotation_status=pending
chunk_0002.csv,mt_dial_glf_3a503e65,annotation_status=pending
chunk_0002.csv,mt_dial_lev_a9c1ec0e,annotation_status=pending
chunk_0002.csv,mt_msa_b9df86e7,annotation_status=pending
chunk_0002.csv,mt_dial_egy_c158f816,annotation_status=pending
chunk_0002.csv,mt_dial_glf_b277614b,annotation_status=pending
chunk_0002.csv,mt_dial_lev_a964e245,annotation_status=pending
chunk_0002.csv,mt_msa_6dd6feea,annotation_status=pending
chunk_0002.csv,mt_dial_egy_20d71389,annotation_status=pending
chunk_0002.csv,mt_dial_glf_5cb7e124,annotation_status=pending
chunk_0002.csv,mt_dial_lev_ef351505,annotation_status=pending
chunk_0002.csv,mt_msa_a104a523,annotation_status=pending
chunk_0002.csv,mt_dial_egy_c6733c1e,annotation_status=pending
chunk_0002.csv,mt_dial_glf_b88bfdd4,annotation_status=pending
chunk_0002.csv,mt_dial_lev_8c41ae0f,annotation_status=pending
chunk_0002.csv,mt_msa_08cd7123,annotation_status=pending
chunk_0002.csv,mt_dial_egy_892d189c,annotation_status=pending
chunk_0002.csv,mt_dial_glf_1d3beb63,annotation_status=pending
chunk_0002.csv,mt_dial_lev_7f91e716,annotation_status=pending
chunk_0002.csv,mt_msa_93dfad6b,annotation_status=pending
chunk_0002.csv,mt_dial_egy_9464ba1c,annotation_status=pending
chunk_0002.csv,mt_dial_glf_47561b01,annotation_status=pending
chunk_0002.csv,mt_dial_lev_96ac0556,annotation_status=pending
chunk_0002.csv,mt_msa_ff57a6d6,annotation_status=pending
chunk_0002.csv,mt_dial_egy_cb74d51e,annotation_status=pending
chunk_0002.csv,mt_dial_glf_856870c8,annotation_status=pending
chunk_0002.csv,mt_dial_lev_0dbeac2e,annotation_status=pending
chunk_0002.csv,mt_msa_30f69f7a,annotation_status=pending
chunk_0002.csv,mt_dial_egy_1250b14c,annotation_status=pending
chunk_0002.csv,mt_dial_glf_af810a2b,annotation_status=pending
chunk_0002.csv,mt_dial_lev_7c212981,annotation_status=pending
chunk_0002.csv,mt_msa_22e3fc4b,annotation_status=pending
chunk_0002.csv,mt_dial_egy_a051bdd1,annotation_status=pending
chunk_0002.csv,mt_dial_glf_956aec51,annotation_status=pending
chunk_0002.csv,mt_dial_lev_06502bd7,annotation_status=pending
chunk_0002.csv,mt_msa_628c6f0a,annotation_status=pending
chunk_0002.csv,mt_dial_egy_b8b4d8a9,annotation_status=pending
chunk_0002.csv,mt_dial_glf_84427164,annotation_status=pending
chunk_0002.csv,mt_dial_lev_bbd20bee,annotation_status=pending
chunk_0002.csv,mt_msa_da8ef143,annotation_status=pending
chunk_0002.csv,mt_dial_egy_ab945cfa,annotation_status=pending
chunk_0002.csv,mt_dial_glf_d8ab8742,annotation_status=pending
chunk_0002.csv,mt_dial_lev_aa6b85d0,annotation_status=pending
chunk_0002.csv,mt_msa_0f313d2d,annotation_status=pending
chunk_0002.csv,mt_dial_egy_6ff20820,annotation_status=pending
chunk_0002.csv,mt_dial_glf_c6796228,annotation_status=pending
chunk_0002.csv,mt_dial_lev_ae73e77e,annotation_status=pending
chunk_0002.csv,mt_msa_119c6928,annotation_status=pending
chunk_0002.csv,mt_dial_egy_4dcdb4ba,annotation_status=pending
chunk_0002.csv,mt_dial_glf_6f9709fc,annotation_status=pending
chunk_0002.csv,mt_dial_lev_2ca0200b,annotation_status=pending
chunk_0002.csv,mt_msa_76463bf5,annotation_status=pending
chunk_0002.csv,mt_dial_egy_38b47e83,annotation_status=pending
chunk_0002.csv,mt_dial_glf_89703427,annotation_status=pending
chunk_0002.csv,mt_dial_lev_e09fca1f,annotation_status=pending
chunk_0002.csv,mt_msa_c5ea6d23,annotation_status=pending
chunk_0002.csv,mt_dial_egy_c493bfb6,annotation_status=pending
chunk_0002.csv,mt_dial_glf_fe0aee66,annotation_status=pending
chunk_0002.csv,mt_dial_lev_999f8b43,annotation_status=pending
chunk_0002.csv,mt_msa_f37d2780,annotation_status=pending
chunk_0002.csv,mt_dial_egy_22d04943,annotation_status=pending
chunk_0002.csv,mt_dial_glf_d1213293,annotation_status=pending
chunk_0002.csv,mt_dial_lev_782cd382,annotation_status=pending
chunk_0002.csv,mt_msa_3e8d58bb,annotation_status=pending
chunk_0002.csv,mt_dial_egy_2c11d68e,annotation_status=pending
chunk_0002.csv,mt_dial_glf_0da2924f,annotation_status=pending
chunk_0002.csv,mt_dial_lev_031dcbb9,annotation_status=pending
chunk_0002.csv,mt_msa_7422748c,annotation_status=pending
chunk_0002.csv,mt_dial_egy_851243a5,annotation_status=pending
chunk_0002.csv,mt_dial_glf_725b586c,annotation_status=pending
chunk_0002.csv,mt_dial_lev_c644babd,annotation_status=pending
chunk_0002.csv,mt_msa_3227a6db,annotation_status=pending
chunk_0002.csv,mt_dial_egy_c49f4534,annotation_status=pending
chunk_0002.csv,mt_dial_glf_e55fb321,annotation_status=pending
chunk_0002.csv,mt_dial_lev_e85789d0,annotation_status=pending
chunk_0002.csv,mt_msa_cfaf6b2c,annotation_status=pending
chunk_0002.csv,mt_dial_egy_a46f1093,annotation_status=pending
chunk_0002.csv,mt_dial_glf_0fa69252,annotation_status=pending
chunk_0002.csv,mt_dial_lev_bf2ff0b9,annotation_status=pending
chunk_0002.csv,mt_msa_8f2f47a3,annotation_status=pending
chunk_0002.csv,mt_dial_egy_564584b2,annotation_status=pending
chunk_0002.csv,mt_dial_glf_28218a6d,annotation_status=pending
chunk_0002.csv,mt_dial_lev_632fa9d2,annotation_status=pending
chunk_0002.csv,mt_msa_6e13b964,annotation_status=pending
chunk_0002.csv,mt_dial_egy_0f5834ae,annotation_status=pending
chunk_0002.csv,mt_dial_glf_1220a676,annotation_status=pending
chunk_0002.csv,mt_dial_lev_82bd8612,annotation_status=pending
chunk_0002.csv,mt_msa_e0f19d9a,annotation_status=pending
chunk_0002.csv,mt_dial_egy_9c1e2969,annotation_status=pending
chunk_0002.csv,mt_dial_glf_05fa9ed4,annotation_status=pending
chunk_0002.csv,mt_dial_lev_6cc1b9c1,annotation_status=pending
chunk_0002.csv,mt_msa_ad72aa8b,annotation_status=pending
chunk_0002.csv,mt_dial_egy_673c5284,annotation_status=pending
chunk_0002.csv,mt_dial_glf_1147a932,annotation_status=pending
chunk_0002.csv,mt_dial_lev_3c3114ed,annotation_status=pending
chunk_0002.csv,mt_msa_c4d96876,annotation_status=pending
chunk_0002.csv,mt_dial_egy_dd73c423,annotation_status=pending
chunk_0002.csv,mt_dial_glf_e47cd534,annotation_status=pending
chunk_0002.csv,mt_dial_lev_ae9786e6,annotation_status=pending
chunk_0002.csv,mt_msa_cd3e85d5,annotation_status=pending
chunk_0002.csv,mt_dial_egy_becbd769,annotation_status=pending
chunk_0002.csv,mt_dial_glf_3a680f30,annotation_status=pending
chunk_0002.csv,mt_dial_lev_2cb06dff,annotation_status=pending
chunk_0002.csv,mt_msa_ae1e4990,annotation_status=pending
chunk_0002.csv,mt_dial_egy_273f9e06,annotation_status=pending
chunk_0002.csv,mt_dial_glf_a48f95d6,annotation_status=pending
chunk_0002.csv,mt_dial_lev_89cc4cd7,annotation_status=pending
chunk_0002.csv,mt_msa_8161b54b,annotation_status=pending
chunk_0002.csv,mt_dial_egy_c8dee0ca,annotation_status=pending
chunk_0002.csv,mt_dial_glf_f9caacb3,annotation_status=pending
chunk_0002.csv,mt_dial_lev_c46bae9b,annotation_status=pending
chunk_0002.csv,mt_msa_b266c581,annotation_status=pending
chunk_0002.csv,mt_dial_egy_21904658,annotation_status=pending
chunk_0002.csv,mt_dial_glf_be28987a,annotation_status=pending
chunk_0002.csv,mt_dial_lev_9c0c775f,annotation_status=pending
chunk_0002.csv,mt_msa_dd28d31e,annotation_status=pending
chunk_0002.csv,mt_dial_egy_d805a292,annotation_status=pending
chunk_0002.csv,mt_dial_glf_cf855b5f,annotation_status=pending
chunk_0002.csv,mt_dial_lev_d9166eea,annotation_status=pending
chunk_0002.csv,mt_msa_11605022,annotation_status=pending
chunk_0002.csv,mt_dial_egy_fb2ccca4,annotation_status=pending
chunk_0002.csv,mt_dial_glf_4086c2ea,annotation_status=pending
chunk_0002.csv,mt_dial_lev_86312503,annotation_status=pending
chunk_0002.csv,mt_msa_716efb1e,annotation_status=pending
chunk_0002.csv,mt_dial_egy_ce3468c4,annotation_status=pending
chunk_0002.csv,mt_dial_glf_0f925a07,annotation_status=pending
chunk_0002.csv,mt_dial_lev_be9cbabd,annotation_status=pending
chunk_0002.csv,mt_msa_50f7b143,annotation_status=pending
chunk_0002.csv,mt_dial_egy_dbb73ece,annotation_status=pending
chunk_0002.csv,mt_dial_glf_460ae538,annotation_status=pending
chunk_0002.csv,mt_dial_lev_bfeb5ac1,annotation_status=pending
chunk_0002.csv,mt_msa_72136627,annotation_status=pending
