example_id,source_split,source_row_id,dialect,original_text,normalized_text,masked_text,mask_spans_json,mask_count,annotation_status,annotator_model,notes
mt_msa_2af148ae,train,69591,MSA,ولقد قام زيد بن علي بالخروج على الخلافة الأموية مكرِّرًا تجرِبة جَدِّه الحسين بن علي رضي الله عنهما ، وذلك في زمان هشام بن عبد الملك ، وانتهى الأمر بقتله سنة 122 ه ، وقام أتباعه بتأسيس مذهب على أفكاره عُرف في التاريخ بالزيديَّة نسبة إليه ( زيد بن علي ) ، وهذا المذهب وإن كان محسوبًا على الشيعة إلا أنه يتفق مع السُّنَّة في كل شيء إلا في تفضيل عليٍّ على الخلفاء الراشدين الثلاثة الأوائل ، وأتباع هذا المذهب منتشرون في اليمن ، وهم أقرب الشيعة للسُّنَّة ، وتكاد لا تفرِّقهم عن السنة في معظم الأحوال,ولقد قام زيد بن علي بالخروج علي الخلافه الامويه مكررا تجربه جده الحسين بن علي رضي الله عنهما وذلك في زمان هشام بن عبد الملك وانتهي الامر بقتله سنه 122 ه وقام اتباعه بتاسيس مذهب علي افكاره عرف في التاريخ بالزيديه نسبه اليه زيد بن علي وهذا المذهب وان كان محسوبا علي الشيعه الا انه يتفق مع السنه في كل شيء الا في تفضيل علي علي الخلفاء الراشدين الثلاثه الاوايل واتباع هذا المذهب منتشرون في اليمن وهم اقرب الشيعه للسنه وتكاد لا تفرقهم عن السنه في معظم الاحوال,ولقد قام [PERSON_1] بالخروج على الخلافة الأموية مكرِّرًا تجرِبة جَدِّه [PERSON_2] رضي الله عنهما ، وذلك في زمان [PERSON_3] ، وانتهى الأمر بقتله سنة [DATE_1] ، وقام أتباعه بتأسيس مذهب على أفكاره عُرف في التاريخ بالزيديَّة نسبة إليه ( [PERSON_1] ) ، وهذا المذهب وإن كان محسوبًا على الشيعة إلا أنه يتفق مع السُّنَّة في كل شيء إلا في تفضيل عليٍّ على الخلفاء الراشدين الثلاثة الأوائل ، وأتباع هذا المذهب منتشرون في [LOC_1] ، وهم أقرب الشيعة للسُّنَّة ، وتكاد لا تفرِّقهم عن السنة في معظم الأحوال,"[{""start"": 9, ""end"": 19, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""زيد بن علي"", ""mask_type"": ""PERSON""}, {""start"": 71, ""end"": 84, ""placeholder"": ""[PERSON_2]"", ""surface_form"": ""الحسين بن علي"", ""mask_type"": ""PERSON""}, {""start"": 115, ""end"": 132, ""placeholder"": ""[PERSON_3]"", ""surface_form"": ""هشام بن عبد الملك"", ""mask_type"": ""PERSON""}, {""start"": 158, ""end"": 163, ""placeholder"": ""[DATE_1]"", ""surface_form"": ""122 ه"", ""mask_type"": ""DATE""}, {""start"": 240, ""end"": 250, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""زيد بن علي"", ""mask_type"": ""PERSON""}, {""start"": 417, ""end"": 422, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""اليمن"", ""mask_type"": ""LOC""}]",6,approved,,
mt_dial_egy_630582d8,train,23904,DIAL_EGY,يا جماعة احنا في جمهورية يعني المفروض بنتتخب رئيس ينفذ اللي انتخبانه علشانه مش مملكة هنجيبلها ملك يعمل اللي عايزه,يا جماعه احنا في جمهوريه يعني المفروض بنتتخب رييس ينفذ اللي انتخبانه علشانه مش مملكه هنجيبلها ملك يعمل اللي عايزه,يا جماعة احنا في جمهورية يعني المفروض بنتتخب رئيس ينفذ اللي انتخبانه علشانه مش مملكة هنجيبلها ملك يعمل اللي عايزه,[],0,approved,,
mt_dial_glf_c0af9055,train,31861,DIAL_GLF,بأذن الله الهلال راح يتجاوز النصر بسهولة حتى لو لعب النصر ب 15 لاعب مش مهم واهم شي بدنا,باذن الله الهلال راح يتجاوز النصر بسهوله حتي لو لعب النصر ب 15 لاعب مش مهم واهم شي بدنا,بأذن الله [ORG_1] راح يتجاوز [ORG_2] بسهولة حتى لو لعب [ORG_2] ب [NUM_1] لاعب مش مهم واهم شي بدنا,"[{""start"": 10, ""end"": 16, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الهلال"", ""mask_type"": ""ORG""}, {""start"": 28, ""end"": 33, ""placeholder"": ""[ORG_2]"", ""surface_form"": ""النصر"", ""mask_type"": ""ORG""}, {""start"": 52, ""end"": 57, ""placeholder"": ""[ORG_2]"", ""surface_form"": ""النصر"", ""mask_type"": ""ORG""}, {""start"": 60, ""end"": 62, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""15"", ""mask_type"": ""NUM""}]",4,approved,,
mt_dial_lev_5fe5ab25,train,58530,DIAL_LEV,* عيسى السباح سلامات والتضحيه عندك واضحه وانتمائك كبير مرضت فشفيت فلعبت فسجلت ففزت,عيسي السباح سلامات والتضحيه عندك واضحه وانتمايك كبير مرضت فشفيت فلعبت فسجلت ففزت,* [PERSON_1] سلامات والتضحيه عندك واضحه وانتمائك كبير مرضت فشفيت فلعبت فسجلت ففزت,"[{""start"": 2, ""end"": 13, ""placeholder"": ""[PERSON_1]"", ""surface_form"": ""عيسى السباح"", ""mask_type"": ""PERSON""}]",1,approved,,
mt_msa_737840c7,train,2610,MSA,عيد واي عيد عيد لا يعترف به رب العباد ولا نبي الاسلام عيد واي عيد فيه عطلة لاكل سمك تعفن وفيه تلوين بيض علي سنة البائدين المستهزئين بالدين عيد واي عيد عيد من لا عيد له عيد كل خسيس وكل ضال ياكل فيه الفسيخ ولا حول ولا قوة الا بالله كفي انه ياتي كل عام مباشرتا بعد ما يسمي بعيد القيام للنصاري افيقوا يا مسلمين اتقوا,عيد واي عيد عيد لا يعترف به رب العباد ولا نبي الاسلام عيد واي عيد فيه عطله لاكل سمك تعفن وفيه تلوين بيض علي سنه البايدين المستهزيين بالدين عيد واي عيد عيد من لا عيد له عيد كل خسيس وكل ضال ياكل فيه الفسيخ ولا حول ولا قوه الا بالله كفي انه ياتي كل عام مباشرتا بعد ما يسمي بعيد القيام للنصاري افيقوا يا مسلمين اتقوا,عيد واي عيد عيد لا يعترف به رب العباد ولا نبي الاسلام عيد واي عيد فيه عطلة لاكل سمك تعفن وفيه تلوين بيض علي سنة البائدين المستهزئين بالدين عيد واي عيد عيد من لا عيد له عيد كل خسيس وكل ضال ياكل فيه الفسيخ ولا حول ولا قوة الا بالله كفي انه ياتي كل عام مباشرتا بعد ما يسمي بعيد القيام للنصاري افيقوا يا مسلمين اتقوا,[],0,approved,,
mt_dial_glf_eaa6b1ea,train,70793,DIAL_GLF,بس المشكله ليش نفكر بما بدا به الاخرين ليش مانفكر بما انتهى منه الاخرون المانيا احتفلت امس بوضع 12 مروحه في عرض البحر لا انتاج الكهربا لا اكثر من 50 الف بيت با الاستفاده من الطاقه الشمسيه والتيارات الهاوائيه -,بس المشكله ليش نفكر بما بدا به الاخرين ليش مانفكر بما انتهي منه الاخرون المانيا احتفلت امس بوضع 12 مروحه في عرض البحر لا انتاج الكهربا لا اكثر من 50 الف بيت با الاستفاده من الطاقه الشمسيه والتيارات الهاواييه,بس المشكله ليش نفكر بما بدا به الاخرين ليش مانفكر بما انتهى منه الاخرون [LOC_1] احتفلت امس بوضع [NUM_1] مروحه في عرض البحر لا انتاج الكهربا لا اكثر من [NUM_2] بيت با الاستفاده من الطاقه الشمسيه والتيارات الهاوائيه -,"[{""start"": 72, ""end"": 79, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""المانيا"", ""mask_type"": ""LOC""}, {""start"": 96, ""end"": 98, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""12"", ""mask_type"": ""NUM""}, {""start"": 146, ""end"": 152, ""placeholder"": ""[NUM_2]"", ""surface_form"": ""50 الف"", ""mask_type"": ""NUM""}]",3,approved,,
mt_dial_lev_434b4254,train,70182,DIAL_LEV,الله يوفقهم و ينجهم و ما تضيع تعب,الله يوفقهم و ينجهم و ما تضيع تعب,الله يوفقهم و ينجهم و ما تضيع تعب,[],0,approved,,
mt_msa_1da62f23,train,12277,MSA,ونجوم الازرق قادرين على الفوز وبنتيجة عريضه ،,ونجوم الازرق قادرين علي الفوز وبنتيجه عريضه,ونجوم [ORG_1] قادرين على الفوز وبنتيجة عريضه ،,"[{""start"": 6, ""end"": 12, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الازرق"", ""mask_type"": ""ORG""}]",1,approved,,
mt_dial_egy_4d067ca9,train,12163,DIAL_EGY,هو فى نظركو مفيش اى مشاكل فى بقية الدول العربية خالص ؟ ؟,هو في نظركو مفيش اي مشاكل في بقيه الدول العربيه خالص,هو فى نظركو مفيش اى مشاكل فى بقية الدول العربية خالص ؟ ؟,[],0,approved,,
mt_dial_glf_bbf39616,train,30344,DIAL_GLF,الخلل مو من الشب والمتهورين الخلل من من يضعون القوانين ويخترقونها ويبينون لمن هم قريبون منهم كيف يخترقونا,الخلل مو من الشب والمتهورين الخلل من من يضعون القوانين ويخترقونها ويبينون لمن هم قريبون منهم كيف يخترقونا,الخلل مو من الشب والمتهورين الخلل من من يضعون القوانين ويخترقونها ويبينون لمن هم قريبون منهم كيف يخترقونا,[],0,approved,,
