example_id,source_row_id,dialect,original_text,normalized_text,chunk_id,chunk_file_name,attempt_count,round_number,last_attempted_masked_text,latest_errors,dropped_at
mt_dial_egy_49ac9878,63668,DIAL_EGY,لم نفعل شئ نحن نطالب حقوقنا بديمقراطية ودون تعدي علي اي طرف وكان المواطنين سلبيين للغاية امام اعينهم الشباب والفتيات بينضربو وهم بيتفرجو حتي مبيقلوش حرام عليكو اللي بتعملوه في ولادنا لكن الظاهر مفيش فايدة يجب ان يتم عصيان مدني من جميع فئات الشعب موظفين وسائقين وطلبة حتي ينفذ مطالبنا واقول لنيفين اذيك ياسعادة الباشا مش عيب ياباشا بتكتب باسم واحدة ست ده انا مش شايف ادامي ايها ست علي العموم خلاص الخوف راح ومتخافوش وتحيا البرادعي برادعي برادعي كلنا معاك يابرادعي كلنا معاك يابرادعي كلنا معاك يابرادعي كلنا معاك كلنا معاك يابرادعي كلنا معاك كلنا معاك يابرادعي كلنا معاك كلنا معاك يابرادعي كلنا معاك كلنا معاك يابرادعي كلنا معاك كلنا معاك يابرادعي كلنا معاك كلنا معاك يابرادعي كلنا معاك كلنا معاك يابرادعي كلنا معاك كلنا معاك يابرادعي كلنا معاك كلنا معاك يابرادعي كلنا معاك كلنا معاك يابرادعي كلنا معاك كلنا معاك يابرادعي كلنا,لم نفعل شي نحن نطالب حقوقنا بديمقراطيه ودون تعدي علي اي طرف وكان المواطنين سلبيين للغايه امام اعينهم الشباب والفتيات بينضربو وهم بيتفرجو حتي مبيقلوش حرام عليكو اللي بتعملوه في ولادنا لكن الظاهر مفيش فايده يجب ان يتم عصيان مدني من جميع فيات الشعب موظفين وسايقين وطلبه حتي ينفذ مطالبنا واقول لنيفين اذيك ياسعاده الباشا مش عيب ياباشا بتكتب باسم واحده ست ده انا مش شايف ادامي ايها ست علي العموم خلاص الخوف راح ومتخافوش وتحيا البرادعي برادعي برادعي كلنا معاك يابرادعي كلنا معاك يابرادعي كلنا معاك يابرادعي كلنا معاك كلنا معاك يابرادعي كلنا معاك كلنا معاك يابرادعي كلنا معاك كلنا معاك يابرادعي كلنا معاك كلنا معاك يابرادعي كلنا معاك كلنا معاك يابرادعي كلنا معاك كلنا معاك يابرادعي كلنا معاك كلنا معاك يابرادعي كلنا معاك كلنا معاك يابرادعي كلنا معاك كلنا معاك يابرادعي كلنا معاك كلنا معاك يابرادعي كلنا معاك كلنا معاك يابرادعي كلنا,59,chunk_0059.csv,1,0,لم نفعل شئ نحن نطالب حقوقنا بديمقراطية ودون تعدي علي اي طرف وكان المواطنين سلبيين للغاية امام اعينهم الشباب والفتيات بينضربو وهم بيتفرجو حتي مبيقلوش حرام عليكو اللي بتعملوه في ولادنا لكن الظاهر مفيش فايدة يجب ان يتم عصيان مدني من جميع فئات الشعب موظفين وسائقين وطلبة حتي ينفذ مطالبنا واقول ل[PERSON_1] اذيك ياسعادة الباشا مش عيب ياباشا بتكتب باسم واحدة ست ده انا مش شايف ادامي ايها ست علي العموم خلاص الخوف راح ومتخافوش وتحيا [PERSON_2] [PERSON_2] [PERSON_2] كلنا معاك ي[PERSON_2] كلنا معاك ي[PERSON_2] كلنا معاك ي[PERSON_2] كلنا معاك كلنا معاك ي[PERSON_2] كلنا معاك كلنا معاك ي[PERSON_2] كلنا معاك كلنا معاك ي[PERSON_2] كلنا معاك كلنا معاك ي[PERSON_2] كلنا معاك كلنا معاك ي[PERSON_2] كلنا معاك كلنا معاك ي[PERSON_2] كلنا معاك كلنا معاك ي[PERSON_2] كلنا معاك كلنا معاك ي[PERSON_2] كلنا معاك كلنا معاك ي[PERSON_2] كلنا معاك كلنا معاك ي[PERSON_2] كلنا معاك كلنا معاك ي[PERSON_2] كلنا معاك كلنا معاك ي[PERSON_2] كلنا معاك كلنا معاك ي[PERSON_2] كلنا,mt_dial_egy_49ac9878: could not align masked_text back to original_text using the placeholder sequence and surrounding literal text,2026-06-16T11:32:13.175776+00:00
mt_msa_95524d12,49625,MSA,"ثانيا : توني بلير تتم محاسبته فى انجلترا لإنه ضلل و خدع الشعب و الرأي العام , و جر انجلترا الى الحرب خلف الولايات المتحدة , و الآن تكشفت الحقبقة أمام الرأي العام هناك و تبين كذب ادعاءات تونى بلير",ثانيا توني بلير تتم محاسبته في انجلترا لانه ضلل و خدع الشعب و الراي العام و جر انجلترا الي الحرب خلف الولايات المتحده و الان تكشفت الحقبقه امام الراي العام هناك و تبين كذب ادعاءات توني بلير,59,chunk_0059.csv,1,0,"ثانيا : [PERSON_1] تتم محاسبته فى [LOC_1] لإنه ضلل و خدع الشعب و الرأي العام , و جر [LOC_1] الى الحرب خلف [LOC_2] , و الآن تكشفت الحقبقة أمام الرأي العام هناك و تبين كذب ادعاءات [PERSON_1]",mt_msa_95524d12: placeholder '[PERSON_1]' is reused for different surface forms: 'توني بلير' and 'تونى بلير',2026-06-16T11:32:13.175776+00:00
mt_dial_egy_b03f253e,45885,DIAL_EGY,الحكم حسب لهم يومين وقت بدل ضايع لزومه ايه الفشخرة و المزبة الفراغة بتاعت الزمبلك,الحكم حسب لهم يومين وقت بدل ضايع لزومه ايه الفشخره و المزبه الفراغه بتاعت الزمبلك,59,chunk_0059.csv,1,0,,mt_dial_egy_b03f253e: masked_text changes the original text but contains no typed placeholders; either keep the text unchanged or use placeholders like [PERSON_1],2026-06-16T11:32:13.175776+00:00
mt_dial_egy_ac3c7f00,52201,DIAL_EGY,ارجوا من السيد رئيس الجمهورية التدخل السريع والفورى لتنفيذ وتلبية رغبة الشارع المصرى فى تغيير مواد الدستور وخصوصا المواد 76 و 77 و 88 وانقاذ مصر من خطر داهم وقريب وهو الثورة الشعبية او بالأدق ثورة الجياع والمظلومين والمقهورين من الظلم ومن الفقر . وانا لاأرى عيبا فى ذلك ان يشرف القضاء على الانتخابات وطالما الحزب الوطنى كما يدعى حزب الاغلبية فماذا يضيره لو كانت الانتخابات نزيهة طالما كان واثقا فى شعبيته اللهم اذا كان غير ذلك والمطلب الثانى مطلي ايضا عادل وهو تحديد فترة حكم رئيس الجمهورية والا تزيد عن فترتين فكل الدول المتحضرة بتعمل كده وللشعب كامل حريته فى اختيار رئيسه وليست الداخلية هيا التى تختار الرئيس بدلا من الشعب وايضا مطلب حق المصريين اللى فى الخارج ان يشاركوا فى العملية الانتخابية فهم مصريين سواء فى الخارج أو الداخل ام أن الحكومة تعلم ان اصواتهم لن تكون فى صالحهم لأنهم بسياساته الخاطئة طفشوهم من مصر وجعلوهم يطوفون العالم من أجل لقمة العيش,ارجوا من السيد رييس الجمهوريه التدخل السريع والفوري لتنفيذ وتلبيه رغبه الشارع المصري في تغيير مواد الدستور وخصوصا المواد 76 و 77 و 88 وانقاذ مصر من خطر داهم وقريب وهو الثوره الشعبيه او بالادق ثوره الجياع والمظلومين والمقهورين من الظلم ومن الفقر وانا لااري عيبا في ذلك ان يشرف القضاء علي الانتخابات وطالما الحزب الوطني كما يدعي حزب الاغلبيه فماذا يضيره لو كانت الانتخابات نزيهه طالما كان واثقا في شعبيته اللهم اذا كان غير ذلك والمطلب الثاني مطلي ايضا عادل وهو تحديد فتره حكم رييس الجمهوريه والا تزيد عن فترتين فكل الدول المتحضره بتعمل كده وللشعب كامل حريته في اختيار رييسه وليست الداخليه هيا التي تختار الرييس بدلا من الشعب وايضا مطلب حق المصريين اللي في الخارج ان يشاركوا في العمليه الانتخابيه فهم مصريين سواء في الخارج او الداخل ام ان الحكومه تعلم ان اصواتهم لن تكون في صالحهم لانهم بسياساته الخاطيه طفشوهم من مصر وجعلوهم يطوفون العالم من اجل لقمه العيش,59,chunk_0059.csv,1,0,ارجوا من السيد رئيس الجمهورية التدخل السريع والفورى لتنفيذ وتلبية رغبة الشارع [LOC_1] فى تغيير مواد الدستور وخصوصا المواد [NUM_1] و [NUM_2] و [NUM_3] وانقاذ [LOC_1] من خطر داهم وقريب وهو الثورة الشعبية او بالأدق ثورة الجياع والمظلومين والمقهورين من الظلم ومن الفقر . وانا لاأرى عيبا فى ذلك ان يشرف القضاء على الانتخابات وطالما [ORG_1] كما يدعى حزب الاغلبية فماذا يضيره لو كانت الانتخابات نزيهة طالما كان واثقا فى شعبيته اللهم اذا كان غير ذلك والمطلب الثانى مطلي ايضا عادل وهو تحديد فترة حكم رئيس الجمهورية والا تزيد عن فترتين فكل الدول المتحضرة بتعمل كده وللشعب كامل حريته فى اختيار رئيسه وليست الداخلية هيا التى تختار الرئيس بدلا من الشعب وايضا مطلب حق المصريين اللى فى الخارج ان يشاركوا فى العملية الانتخابية فهم مصريين سواء فى الخارج أو الداخل ام أن الحكومة تعلم ان اصواتهم لن تكون فى صالحهم لأنهم بسياساته الخاطئة طفشوهم من [LOC_1] وجعلوهم يطوفون العالم من أجل لقمة العيش,mt_dial_egy_ac3c7f00: placeholder '[LOC_1]' is reused for different surface forms: 'المصرى' and 'مصر',2026-06-16T11:32:13.175776+00:00
mt_msa_79b48b1f,61405,MSA,انتم من يقوم بالمزايدة بالقضية الفلسطينية . . فلم نرى احد منكم يقوم ولو بوقفة احتجاجية سلمية ام اى سفارة اسرائلية او حتى عمل مظاهرات عندما قامت اسرائيل بضم الحرم الابراهيمى منذ نحو شهر بينما كانت الجامعات المصرية بالمظاهرات ! !,انتم من يقوم بالمزايده بالقضيه الفلسطينيه فلم نري احد منكم يقوم ولو بوقفه احتجاجيه سلميه ام اي سفاره اسرايليه او حتي عمل مظاهرات عندما قامت اسراييل بضم الحرم الابراهيمي منذ نحو شهر بينما كانت الجامعات المصريه بالمظاهرات,59,chunk_0059.csv,1,0,انتم من يقوم بالمزايدة بالقضية [LOC_1] . . فلم نرى احد منكم يقوم ولو بوقفة احتجاجية سلمية ام اى سفارة [LOC_2] او حتى عمل مظاهرات عندما قامت [LOC_2] بضم الحرم الابراهيمى منذ نحو شهر بينما كانت الجامعات [LOC_3] بالمظاهرات ! !,mt_msa_79b48b1f: placeholder '[LOC_2]' is reused for different surface forms: 'اسرائلية' and 'اسرائيل',2026-06-16T11:32:13.175776+00:00
mt_dial_lev_96e80d76,43624,DIAL_LEV,الدريم تيم خسر اربعه مش معقول هم بفكروا حالهم الوحدات يلعبوا بالرديف ويفوزا,الدريم تيم خسر اربعه مش معقول هم بفكروا حالهم الوحدات يلعبوا بالرديف ويفوزا,59,chunk_0059.csv,1,0,الدريم تيم خسر اربعة مش معقول هم بفكروا حالهم [ORG_1] يلعبوا بالرديف ويفوزا,mt_dial_lev_96e80d76: original_text does not start with the unmasked prefix 'الدريم تيم خسر اربعة مش معقول هم بفكروا حالهم ' from masked_text,2026-06-16T11:32:13.175776+00:00
mt_dial_egy_9b5be92c,30347,DIAL_EGY,ولعلَّ هناك من يقول إننا لم نسمع فلانًا أو علاّنًا من الشيعة يطعن في الصحابة ، وهؤلاء أريد لفت أنظارهم إلى ثلاث نقاط .,ولعل هناك من يقول اننا لم نسمع فلانا او علانا من الشيعه يطعن في الصحابه وهولاء اريد لفت انظارهم الي ثلاث نقاط,60,chunk_0060.csv,1,0,,mt_dial_egy_9b5be92c: original_text does not start with the unmasked prefix 'ولعلَّ هناك من يقول إننا لم نسمع ' from masked_text,2026-06-16T11:32:48.701375+00:00
mt_dial_lev_fabc2c4e,66316,DIAL_LEV,"والله ما ظل على الحكومه غير تبيعنا ملابسنا علشان يغطوا عجز الموازنه اللي مش راضي يتغطى , بجوز العجز مشوب على شان هيك مش حاب يتغطى",والله ما ظل علي الحكومه غير تبيعنا ملابسنا علشان يغطوا عجز الموازنه اللي مش راضي يتغطي بجوز العجز مشوب علي شان هيك مش حاب يتغطي,60,chunk_0060.csv,1,0,والله ما ظل على الحكومه غير تبيعنا ملابسنا علشان يغطوا عجز الموازنه اللي مش راضي يتغطى ,mt_dial_lev_fabc2c4e: masked_text changes the original text but contains no typed placeholders; either keep the text unchanged or use placeholders like [PERSON_1],2026-06-16T11:32:48.701375+00:00
mt_dial_glf_12c3d919,74587,DIAL_GLF,مسكين ابلشوه بحقوق المرأة اللي اسمعها ولا اشوفها و ان السعودي فيه كل البلاوي و السعودية هن و الانبياء و الرسل واحد في نظرهم . . هذا المصري و لا الاردني ينفع,مسكين ابلشوه بحقوق المراه اللي اسمعها ولا اشوفها و ان السعودي فيه كل البلاوي و السعوديه هن و الانبياء و الرسل واحد في نظرهم هذا المصري و لا الاردني ينفع,60,chunk_0060.csv,1,0,مسكين ابلشوه بحقوق المرأة اللي اسمعها ولا اشوفها و ان [LOC_1] فيه كل البلاوي و [LOC_1] هن و الانبياء و الرسل واحد في نظرهم . . هذا [LOC_2] و لا [LOC_3] ينفع,mt_dial_glf_12c3d919: placeholder '[LOC_1]' is reused for different surface forms: 'السعودي' and 'السعودية',2026-06-16T11:32:48.701375+00:00
mt_dial_egy_4f8ba97a,45729,DIAL_EGY,بدون كلام غوغائى وخطب وشعارات عفى عليها الزمن أرى أن مصر مقصرة للغاية فى حماية حدودها ولا توجد دولة فى العالم تسمح بما تسمح به مصر . . . وعلى الأمن المصرى تدمير كافة الأنفاق واللى مش عاجبه يشرب من البحر . .,بدون كلام غوغايي وخطب وشعارات عفي عليها الزمن اري ان مصر مقصره للغايه في حمايه حدودها ولا توجد دوله في العالم تسمح بما تسمح به مصر وعلي الامن المصري تدمير كافه الانفاق واللي مش عاجبه يشرب من البحر,60,chunk_0060.csv,1,0,بدون كلام غوغائى وخطب وشعارات عفى عليها الزمن أرى أن [LOC_1] مقصرة للغاية فى حماية حدودها ولا توجد دولة فى العالم تسمح بما تسمح به مصر . . . وعلى الأمن [LOC_1] تدمير كافة الأنفاق واللى مش عاجبه يشرب من البحر . .,mt_dial_egy_4f8ba97a: placeholder '[LOC_1]' is reused for different surface forms: 'مصر' and 'المصرى',2026-06-16T11:32:48.701375+00:00
mt_dial_egy_f9703cff,27582,DIAL_EGY,مين ابطال الفيلم الشباب ولا التلاته هما صلاح عبدالله ولطفي لبيب و يوسف,مين ابطال الفيلم الشباب ولا التلاته هما صلاح عبدالله ولطفي لبيب و يوسف,61,chunk_0061.csv,1,0,مين ابطال الفيلم الشباب ولا التلاته هما [PERSON_1] [PERSON_2] و [PERSON_3],"mt_dial_egy_f9703cff: masked_text can be aligned to original_text in more than one valid way, so automatic span reconstruction is ambiguous",2026-06-16T11:33:26.134900+00:00
mt_msa_eb512aa3,58225,MSA,هل هذا المنع من اجل السعودة يعنى توجد عمالة سعودية تعانى من البطالة,هل هذا المنع من اجل السعوده يعني توجد عماله سعوديه تعاني من البطاله,61,chunk_0061.csv,1,0,هل هذا المنع من اجل [LOC_1] يعنى توجد عمالة [LOC_1] تعانى من البطالة,mt_msa_eb512aa3: placeholder '[LOC_1]' is reused for different surface forms: 'السعودة' and 'سعودية',2026-06-16T11:33:26.134900+00:00
mt_dial_egy_5668dbf2,55019,DIAL_EGY,بنحبك ياليبيا لابعد الحدود بنحبك حتى بعد قفلك الحدود بنحبك ونحب زعيمك الى مع الشعب موجود وعلى كرامه الموطن الليبى يدافع ويحارب الى ابعد الحدود وخلى العالم يعرف ان الشعب الليبى له كرامه ووجود مثله مثل الاوربيى والامريكى واحسن من عدوه اللادود يحرسك الله يامعمر ويبعد عنك عين الحسود طول منتا عارف ان ربنا موجود يزيد انتصارك وان على الكرسى موجود وان شاء الله نسمه غدا فتحك,بنحبك ياليبيا لابعد الحدود بنحبك حتي بعد قفلك الحدود بنحبك ونحب زعيمك الي مع الشعب موجود وعلي كرامه الموطن الليبي يدافع ويحارب الي ابعد الحدود وخلي العالم يعرف ان الشعب الليبي له كرامه ووجود مثله مثل الاوربيي والامريكي واحسن من عدوه اللادود يحرسك الله يامعمر ويبعد عنك عين الحسود طول منتا عارف ان ربنا موجود يزيد انتصارك وان علي الكرسي موجود وان شاء الله نسمه غدا فتحك,61,chunk_0061.csv,1,0,بنحبك ي[LOC_1] لابعد الحدود بنحبك حتى بعد قفلك الحدود بنحبك ونحب زعيمك الى مع الشعب موجود وعلى كرامه الموطن [LOC_1] يدافع ويحارب الى ابعد الحدود وخلى العالم يعرف ان الشعب [LOC_1] له كرامه ووجود مثله مثل [LOC_2] وال[LOC_3] واحسن من عدوه اللادود يحرسك الله يا[PERSON_1] ويبعد عنك عين الحسود طول منتا عارف ان ربنا موجود يزيد انتصارك وان على الكرسى موجود وان شاء الله نسمه غدا فتحك,mt_dial_egy_5668dbf2: placeholder '[LOC_1]' is reused for different surface forms: 'اليبيا' and 'الليبى',2026-06-16T11:33:26.134900+00:00
mt_msa_1655c6a7,57673,MSA,لقد كان الخلط بين شركات البورصه وبين من كان يستثمر اموال الناس بصوره غير شرعيه اجحاف كبير بحق البلد حيث ان معظم المتعاملين وزبائن هذه الشركات اتجهوا بتعاملاتهم الى الخارج وعلى وجه الخصوص دبي بعد ان كان سوق الاردن مركز ثقل لهذه الشركات على مستوى المنطقه وكاد ان يذهب الى العالميه لو لقي الرعايه الصحيحه سوق البورصه كان يوفر الاف فرص العمل للاردنين هؤلاء بجره قلم غير مدروسه وجدوا انفسهم بلا وظائف وكثير من الاستثمارات الداخليه والخارجيه التي استحوذت عليها السوق المحليه اضطروا الى الى الاتجاه باستثمراتهم وتعاملاتهم خارج الاردن بعد قرار الاغلاق لا اريد ان ابالغ بان هذه الخطوه اثرت على اقتصادنا بشكل مباشر . هذه الشركات كانت بحاجه الى رعايه ومراقبه وتنظيم وليس اغلاق بهذا الشكل . نحن دائما اذا صدر عن عمل سلبيات نقتل هذاالعمل بغظ النظر عن الايجابيات فمعالجه السلبيات بحاجه الى جهد اكبر من اغلاق هذا العمل,لقد كان الخلط بين شركات البورصه وبين من كان يستثمر اموال الناس بصوره غير شرعيه اجحاف كبير بحق البلد حيث ان معظم المتعاملين وزباين هذه الشركات اتجهوا بتعاملاتهم الي الخارج وعلي وجه الخصوص دبي بعد ان كان سوق الاردن مركز ثقل لهذه الشركات علي مستوي المنطقه وكاد ان يذهب الي العالميه لو لقي الرعايه الصحيحه سوق البورصه كان يوفر الاف فرص العمل للاردنين هولاء بجره قلم غير مدروسه وجدوا انفسهم بلا وظايف وكثير من الاستثمارات الداخليه والخارجيه التي استحوذت عليها السوق المحليه اضطروا الي الي الاتجاه باستثمراتهم وتعاملاتهم خارج الاردن بعد قرار الاغلاق لا اريد ان ابالغ بان هذه الخطوه اثرت علي اقتصادنا بشكل مباشر هذه الشركات كانت بحاجه الي رعايه ومراقبه وتنظيم وليس اغلاق بهذا الشكل نحن دايما اذا صدر عن عمل سلبيات نقتل هذاالعمل بغظ النظر عن الايجابيات فمعالجه السلبيات بحاجه الي جهد اكبر من اغلاق هذا العمل,62,chunk_0062.csv,1,0,لقد كان الخلط بين شركات البورصه وبين من كان يستثمر اموال الناس بصوره غير شرعيه اجحاف كبير بحق البلد حيث ان معظم المتعاملين وزبائن هذه الشركات اتجهوا بتعاملاتهم الى الخارج وعلى وجه الخصوص [LOC_1] بعد ان كان سوق [LOC_2] مركز ثقل لهذه الشركات على مستوى المنطقه وكاد ان يذهب الى العالميه لو لقي الرعايه الصحيحه سوق البورصه كان يوفر الاف فرص العمل لل[LOC_2]ين هؤلاء بجره قلم غير مدروسه وجدوا انفسهم بلا وظائف وكثير من الاستثمارات الداخليه والخارجيه التي استحوذت عليها السوق المحليه اضطروا الى الى الاتجاه باستثمراتهم وتعاملاتهم خارج [LOC_2] بعد قرار الاغلاق لا اريد ان ابالغ بان هذه الخطوه اثرت على اقتصادنا بشكل مباشر . هذه الشركات كانت بحاجه الى رعايه ومراقبه وتنظيم وليس اغلاق بهذا الشكل . نحن دائما اذا صدر عن عمل سلبيات نقتل هذاالعمل بغظ النظر عن الايجابيات فمعالجه السلبيات بحاجه الى جهد اكبر من اغلاق هذا العمل,mt_msa_1655c6a7: placeholder '[LOC_2]' is reused for different surface forms: 'الاردن' and 'اردن' | mt_msa_1655c6a7: placeholder '[LOC_2]' is reused for different surface forms: 'اردن' and 'الاردن',2026-06-16T11:34:05.149780+00:00
mt_dial_lev_ff526118,35038,DIAL_LEV,تحية الى الوحدات تحية الى عبد المنعم سمور الذي يثرينا بتعليقاته الجميلة في بعض الاحيان أقرا اخبار الوحدات من اجل ان أقرا تعليقاتك ولكن لا اجد الفرصة لكي ارد على سيف أل خطاب المحترم كذلك لأنك يا اخ سمور ما حد بطلع معك براس واخيرا كلنا اخوة من بلد,تحيه الي الوحدات تحيه الي عبد المنعم سمور الذي يثرينا بتعليقاته الجميله في بعض الاحيان اقرا اخبار الوحدات من اجل ان اقرا تعليقاتك ولكن لا اجد الفرصه لكي ارد علي سيف ال خطاب المحترم كذلك لانك يا اخ سمور ما حد بطلع معك براس واخيرا كلنا اخوه من بلد,62,chunk_0062.csv,1,0,تحية الى [ORG_1] تحية الى [PERSON_1] الذي يثرينا بتعليقاته الجميلة في بعض الاحيان أقرا اخبار [ORG_1] من اجل ان أقرا تعليقاتك ولكن لا اجد الفرصة لكي ارد على [PERSON_2] المحترم كذلك لأنك يا اخ [PERSON_1] ما حد بطلع معك براس واخيرا كلنا اخوة من بلد,mt_dial_lev_ff526118: placeholder '[PERSON_1]' is reused for different surface forms: 'عبد المنعم سمور' and 'سمور',2026-06-16T11:34:05.149780+00:00
mt_msa_9f100676,46285,MSA,تعاون تام مع ادارة بوش فى عمليات التفتيش على ما زعم اسلحة دمار شامل وصلت الى غرف نوم صدام حسين \ \ \ وبعد ذلك عدم تعاون العراق مع الوكاله بشكل مرضى مما ادى الى تدمير العراق ثم احتلاله \ \ \ وطيلة 12 عام فى رئاسة الوكالة التى دخلها البرادعى كمرشح امريكى للوكالة ضد المرشح المصرى حينزاك لم يتم اى اجراء تفتيشى او خلافه تجاه منشئات ديمونة النووية الاسرائيلية \ \ \ وعاد البرادعى الى مصر كمرشح امركى ايضا لتنفيذ مخطط الفوضى الخلاقة لفرض راى المعارضين الاقلية فى مصر على جموع الاغلبيه الساحقة والتهديد باستقواء الخارج على الداخل كما فعل تماما احمد الجلبى فى العراق ودخوله الى الحكم من على ظهور الدبابات فما كان الا انتهاء العراق وتفككه والى,تعاون تام مع اداره بوش في عمليات التفتيش علي ما زعم اسلحه دمار شامل وصلت الي غرف نوم صدام حسين وبعد ذلك عدم تعاون العراق مع الوكاله بشكل مرضي مما ادي الي تدمير العراق ثم احتلاله وطيله 12 عام في رياسه الوكاله التي دخلها البرادعي كمرشح امريكي للوكاله ضد المرشح المصري حينزاك لم يتم اي اجراء تفتيشي او خلافه تجاه منشيات ديمونه النوويه الاسراييليه وعاد البرادعي الي مصر كمرشح امركي ايضا لتنفيذ مخطط الفوضي الخلاقه لفرض راي المعارضين الاقليه في مصر علي جموع الاغلبيه الساحقه والتهديد باستقواء الخارج علي الداخل كما فعل تماما احمد الجلبي في العراق ودخوله الي الحكم من علي ظهور الدبابات فما كان الا انتهاء العراق وتفككه والي,62,chunk_0062.csv,1,0,تعاون تام مع ادارة [PERSON_1] فى عمليات التفتيش على ما زعم اسلحة دمار شامل وصلت الى غرف نوم [PERSON_2] \ \ \ وبعد ذلك عدم تعاون [LOC_1] مع الوكاله بشكل مرضى مما ادى الى تدمير [LOC_1] ثم احتلاله \ \ \ وطيلة [NUM_1] عام فى رئاسة الوكالة التى دخلها [PERSON_3] كمرشح [LOC_2] للوكالة ضد المرشح [LOC_3] حينزاك لم يتم اى اجراء تفتيشى او خلافه تجاه منشئات [LOC_4] النووية [LOC_5] \ \ \ وعاد [PERSON_3] الى [LOC_3] كمرشح [LOC_2] ايضا لتنفيذ مخطط الفوضى الخلاقة لفرض راى المعارضين الاقلية فى [LOC_3] على جموع الاغلبيه الساحقة والتهديد باستقواء الخارج على الداخل كما فعل تماما [PERSON_4] فى [LOC_1] ودخوله الى الحكم من على ظهور الدبابات فما كان الا انتهاء [LOC_1] وتفككه والى,mt_msa_9f100676: placeholder '[LOC_3]' is reused for different surface forms: 'المصرى' and 'مصر' | mt_msa_9f100676: placeholder '[LOC_2]' is reused for different surface forms: 'امريكى' and 'امركى',2026-06-16T11:34:05.149780+00:00
mt_msa_c7fa8d4f,63139,MSA,"نعم , ومستشفى رفحاء العام لا يستطيع اجرا عملية شفط الماء من العين لنقص الامكانيات",نعم ومستشفي رفحاء العام لا يستطيع اجرا عمليه شفط الماء من العين لنقص الامكانيات,62,chunk_0062.csv,1,0,نعم ,mt_msa_c7fa8d4f: masked_text changes the original text but contains no typed placeholders; either keep the text unchanged or use placeholders like [PERSON_1],2026-06-16T11:34:05.149780+00:00
mt_msa_c5b6bcad,43381,MSA,"وايضاً شغب جماهيري واعتداءت في "" سعابيل "" أو "" زعبيل """,وايضا شغب جماهيري واعتداءت في سعابيل او زعبيل,62,chunk_0062.csv,1,0,"وايضاً شغب جماهيري واعتداءت في """" [LOC_1] """" أو """" [LOC_2] """"","mt_msa_c5b6bcad: original_text does not start with the unmasked prefix 'وايضاً شغب جماهيري واعتداءت في """" ' from masked_text",2026-06-16T11:34:05.149780+00:00
mt_dial_egy_3f16a7c3,33021,DIAL_EGY,"هتشيلو الدعم عن الغلابه المتروهات بتحقق ارباح بطلو سرقه وفساد والبلد هيتصلح حالها ياولاد ال . , . .",هتشيلو الدعم عن الغلابه المتروهات بتحقق ارباح بطلو سرقه وفساد والبلد هيتصلح حالها ياولاد ال,62,chunk_0062.csv,1,0,هتشيلو الدعم عن الغلابه المتروهات بتحقق ارباح بطلو سرقه وفساد والبلد هيتصلح حالها ياولاد ال . ,mt_dial_egy_3f16a7c3: masked_text changes the original text but contains no typed placeholders; either keep the text unchanged or use placeholders like [PERSON_1],2026-06-16T11:34:05.149780+00:00
mt_dial_glf_d238ccdd,41351,DIAL_GLF,كيف يحسب الهدف خارج الأرض بهدفين في النهائي ( 3 - 3 المجموع ويفوز الوصل لأنه مسجل هدفين برا ارضه,كيف يحسب الهدف خارج الارض بهدفين في النهايي 3 3 المجموع ويفوز الوصل لانه مسجل هدفين برا ارضه,62,chunk_0062.csv,1,0,كيف يحسب الهدف خارج الأرض بهدفين في النهائي ( [NUM_1] - [NUM_2] المجموع ويفوز [ORG_1] لأنه مسجل هدفين برا ارضه,mt_dial_glf_d238ccdd: repeated surface form '3' for mask_type 'NUM' uses inconsistent placeholders '[NUM_1]' and '[NUM_2]',2026-06-16T11:34:05.149780+00:00
mt_msa_1c7c42d8,76988,MSA,انتقام ولاشي غير الانتقام . . . العراقيين خرجوا من عنق الزحاجه . . . بنسبه للامريكان الجميع متفق على ان محاربتهم واجب ديني ووطني . . لهذا نبارك لطالبان هذه العمليه النوعيه . ونشد على اياديهم . ونتمنى ان تنتهيالصراعات في العراق . باقل خسائر . . فلو ان العراقيين يضحون بالمالكي والقضاه . . . قد يكون كافي,انتقام ولاشي غير الانتقام العراقيين خرجوا من عنق الزحاجه بنسبه للامريكان الجميع متفق علي ان محاربتهم واجب ديني ووطني لهذا نبارك لطالبان هذه العمليه النوعيه ونشد علي اياديهم ونتمني ان تنتهيالصراعات في العراق باقل خساير فلو ان العراقيين يضحون بالمالكي والقضاه قد يكون كافي,63,chunk_0063.csv,1,0,انتقام ولاشي غير الانتقام . . . [LOC_1] خرجوا من عنق الزحاجه . . . بنسبه ل[LOC_2] الجميع متفق على ان محاربتهم واجب ديني ووطني . . لهذا نبارك ل[ORG_1] هذه العمليه النوعيه . ونشد على اياديهم . ونتمنى ان تنتهيالصراعات في [LOC_1] . باقل خسائر . . فلو ان [LOC_1] يضحون ب[PERSON_1] والقضاه . . . قد يكون كافي,mt_msa_1c7c42d8: placeholder '[LOC_1]' is reused for different surface forms: 'العراقيين' and 'العراق' | mt_msa_1c7c42d8: placeholder '[LOC_1]' is reused for different surface forms: 'العراق' and 'العراقيين',2026-06-16T11:34:41.999368+00:00
