example_id,source_split,source_row_id,dialect,original_text,normalized_text,masked_text,mask_spans_json,mask_count,annotation_status,annotator_model,notes
mt_dial_lev_0b15118a,train,25365,DIAL_LEV,اولا : اقول للحجاج مسبقا تقبل الله طاعاتكم ، وادوا فريضتكم وانتم مطمئنين ولا يهمكم الانتخابات . كمان الحكومة الله يحفظها مستعدة للتصويت عنكم,اولا اقول للحجاج مسبقا تقبل الله طاعاتكم وادوا فريضتكم وانتم مطمينين ولا يهمكم الانتخابات كمان الحكومه الله يحفظها مستعده للتصويت عنكم,اولا : اقول للحجاج مسبقا تقبل الله طاعاتكم ، وادوا فريضتكم وانتم مطمئنين ولا يهمكم الانتخابات . كمان الحكومة الله يحفظها مستعدة للتصويت عنكم,[],0,approved,,
mt_msa_62f7c4c2,train,36047,MSA,إننا نحلم بالحرية والمجد والعز,اننا نحلم بالحريه والمجد والعز,إننا نحلم بالحرية والمجد والعز,[],0,approved,,
mt_dial_egy_69eaaafc,train,65584,DIAL_EGY,و نقول الجامعة لازم تطور . . . يقولو,و نقول الجامعه لازم تطور يقولو,و نقول الجامعة لازم تطور . . . يقولو,[],0,approved,,
mt_dial_glf_e0e906f7,train,39092,DIAL_GLF,ه ابو ( ( 5 ) ) خمسه بيلعب مهاجم يعني بتصير ( 10,ه ابو 5 خمسه بيلعب مهاجم يعني بتصير 10,ه ابو ( ( [NUM_1] ) ) خمسه بيلعب مهاجم يعني بتصير ( [NUM_2],"[{""start"": 10, ""end"": 11, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""5"", ""mask_type"": ""NUM""}, {""start"": 46, ""end"": 48, ""placeholder"": ""[NUM_2]"", ""surface_form"": ""10"", ""mask_type"": ""NUM""}]",2,approved,,
mt_dial_lev_b17d0cb6,train,57192,DIAL_LEV,أنا بكره أشوف البنات عم يلقوا ورا العيبا والله اشي بخزي وهدا حلو وهداك شعره,انا بكره اشوف البنات عم يلقوا ورا العيبا والله اشي بخزي وهدا حلو وهداك شعره,أنا بكره أشوف البنات عم يلقوا ورا العيبا والله اشي بخزي وهدا حلو وهداك شعره,[],0,approved,,
mt_msa_29df45d8,train,53807,MSA,لن اكتب تعليقا على المقال ولكن اريد ان احق,لن اكتب تعليقا علي المقال ولكن اريد ان احق,لن اكتب تعليقا على المقال ولكن اريد ان احق,[],0,approved,,
mt_dial_egy_c59ec0ed,train,69685,DIAL_EGY,انما لما الزمالك يصحي ويصحصح الاندية التانية يبقي الموضوع صعب علي الجاهلي زي ما انتو شايفين,انما لما الزمالك يصحي ويصحصح الانديه التانيه يبقي الموضوع صعب علي الجاهلي زي ما انتو شايفين,انما لما [ORG_1] يصحي ويصحصح الاندية التانية يبقي الموضوع صعب علي الجاهلي زي ما انتو شايفين,"[{""start"": 9, ""end"": 16, ""placeholder"": ""[ORG_1]"", ""surface_form"": ""الزمالك"", ""mask_type"": ""ORG""}]",1,approved,,
mt_dial_glf_6eaa0e0b,train,64792,DIAL_GLF,خسارة كنا اليوم بنروح للقصيم . . يالله خيرها بغيرها .,خساره كنا اليوم بنروح للقصيم يالله خيرها بغيرها,خسارة كنا اليوم بنروح ل[LOC_1] . . يالله خيرها بغيرها .,"[{""start"": 23, ""end"": 28, ""placeholder"": ""[LOC_1]"", ""surface_form"": ""لقصيم"", ""mask_type"": ""LOC""}]",1,approved,,
mt_dial_lev_e42b9000,train,39017,DIAL_LEV,الله حي 2 رايح واحد,الله حي 2 رايح واحد,الله حي [NUM_1] رايح [NUM_2],"[{""start"": 8, ""end"": 9, ""placeholder"": ""[NUM_1]"", ""surface_form"": ""2"", ""mask_type"": ""NUM""}, {""start"": 15, ""end"": 19, ""placeholder"": ""[NUM_2]"", ""surface_form"": ""واحد"", ""mask_type"": ""NUM""}]",2,approved,,
mt_msa_1928a556,train,81809,MSA,"اللهم انصر الإسلام والمسلمين , اللهم أرنا الحق حقا وارزقنا اتباعه , وأرنا الباطل باطلا وارزقنا اجتنابه , اللهم آمين .",اللهم انصر الاسلام والمسلمين اللهم ارنا الحق حقا وارزقنا اتباعه وارنا الباطل باطلا وارزقنا اجتنابه اللهم امين,"اللهم انصر الإسلام والمسلمين , اللهم أرنا الحق حقا وارزقنا اتباعه , وأرنا الباطل باطلا وارزقنا اجتنابه , اللهم آمين .",[],0,approved,,
